Transcript	Intron	Five_p_Score	Three_p_Score	
CNAG_05711	3	7.11002577669	10.3749287749	
CNAG_06247	0	5.97606837607	11.3759327093	
CNAG_06247	1	6.47049247049	13.7281237281	
CNAG_06247	2	5.05076651743	12.0828652829	
CNAG_06247	3	5.61638854972	13.3747931081	
CNAG_06247	4	4.89008275675	12.6257495591	
CNAG_06247	5	6.56231176231	13.4037715371	
CNAG_06247	6	5.49233482567	11.2524759191	
CNAG_05717	0	4.93219373219	10.1309998643	
CNAG_05717	1	5.34288427622	12.9846153846	
CNAG_05716	0	6.19601139601	10.894315561	
CNAG_05716	1	4.93219373219	12.7355854023	
CNAG_05715	0	5.8265635599	8.66710080043	
CNAG_05715	1	5.55078008411	12.6519603853	
CNAG_05715	2	5.78032831366	10.6657441324	
CNAG_05715	3	5.61638854972	12.8544837878	
CNAG_05715	4	5.22431149098	13.6118844119	
CNAG_05715	5	6.61484194818	12.7105684439	
CNAG_05370	0	5.42395875729	13.1079636413	
CNAG_05370	1	6.62205942206	13.5398182065	
CNAG_05370	2	5.38499525166	12.847049247	
CNAG_05370	3	5.97606837607	11.2085198752	
CNAG_05370	4	7.13656220323	13.2097680098	
CNAG_05370	5	7.79704246371	12.6610771944	
CNAG_06792	0	6.4881291548	12.9923755257	
CNAG_06792	1	6.50945597612	13.7275810609	
CNAG_06792	2	6.30156016823	12.9626373626	
CNAG_06792	3	7.67819834487	12.5408221408	
CNAG_05719	0	5.90850630851	12.291303758	
CNAG_05719	1	6.86620539954	10.9387057387	
CNAG_05719	2	5.22431149098	12.6616741283	
CNAG_05719	3	7.2393976394	11.2506851174	
CNAG_05719	4	5.97606837607	11.4048568715	
CNAG_05718	0	6.03581603582	11.8023063356	
CNAG_05718	1	6.03581603582	11.550617284	
CNAG_05718	2	7.48566001899	10.5345272012	
CNAG_05718	3	5.67808981142	12.8545380545	
CNAG_05718	4	5.67711301045	13.9310269977	
CNAG_05718	5	6.858336725	11.3884683218	
CNAG_05718	6	6.45882512549	11.2511192511	
CNAG_05718	7	4.59796499796	12.4869895537	
CNAG_05718	8	9.27027540361	10.7174603175	
CNAG_05718	9	7.66164699498	12.6621082621	
CNAG_03361	0	6.18201058201	11.0694885362	
CNAG_03361	1	5.75818749152	13.1012345679	
CNAG_06790	0	4.93219373219	11.55002035	
CNAG_06790	1	6.18298738299	11.4044227378	
CNAG_06790	2	5.01739248406	10.4873694207	
CNAG_06790	3	6.48726088726	13.2087912088	
CNAG_06243	0	9.98399131732	12.7783475783	
CNAG_06243	1	7.2336996337	12.9637226971	
CNAG_06243	2	6.3826346493	12.6302536969	
CNAG_06243	3	6.36581196581	12.9459232126	
CNAG_06243	4	5.42395875729	13.3451092118	
CNAG_06243	5	5.46970560304	12.8586080586	
CNAG_04459	0	5.80442273776	11.5485008818	
CNAG_04459	1	6.03158323158	10.6810473477	
CNAG_04459	2	5.01739248406	10.8488400488	
CNAG_04459	3	6.09751729752	10.8487857821	
CNAG_04459	4	6.4881291548	14.2364943698	
CNAG_04459	5	5.78032831366	14.1205806539	
CNAG_00817	0	5.34288427622	13.0204856872	
CNAG_00817	1	6.44238230905	11.8797992131	
CNAG_04458	0	6.81193867861	11.5074209741	
CNAG_04458	1	5.42395875729	13.4787138787	
CNAG_04458	2	6.96567629901	11.613620947	
CNAG_04458	3	6.78523945191	8.97289377289	
CNAG_04458	4	6.68376068376	13.9178401845	
CNAG_04458	5	4.59796499796	12.9578618912	
CNAG_04458	6	5.84875864876	13.3323022656	
CNAG_04458	7	6.40553520554	13.4025234025	
CNAG_04458	8	5.90280830281	13.1950074617	
CNAG_01728	0	6.62911409578	10.7032424366	
CNAG_01728	1	5.4071360738	10.5784832451	
CNAG_01728	2	5.47019400353	9.35308641975	
CNAG_01728	3	5.51181657848	10.9924297924	
CNAG_01728	4	5.34288427622	11.5415004748	
CNAG_00816	0	5.30538597205	12.8904626238	
CNAG_00816	1	5.88500881834	12.9765839099	
CNAG_00816	2	5.88500881834	13.7275267942	
CNAG_00816	3	6.74605887939	12.23665717	
CNAG_00816	4	5.07290733957	13.7944376611	
CNAG_00816	5	7.09857549858	11.5284221951	
CNAG_01726	0	6.51336318003	13.2373897707	
CNAG_01726	1	6.62205942206	13.0841405508	
CNAG_01726	2	6.07130647131	10.9579704246	
CNAG_01726	3	5.61638854972	11.5693935694	
CNAG_01726	4	5.59701533035	10.5273097273	
CNAG_01726	5	6.13989960657	13.5073667074	
CNAG_01726	6	6.46452313119	12.6802876136	
CNAG_01726	7	6.08563288563	12.6808845476	
CNAG_01726	8	5.75818749152	12.262325329	
CNAG_01726	9	5.17758784425	13.4548365215	
CNAG_01726	10	6.18201058201	13.6477004477	
CNAG_01726	11	5.97020757021	10.8340795007	
CNAG_01726	12	5.8265635599	11.2047212047	
CNAG_01726	13	6.89730023063	13.0540225207	
CNAG_01726	14	6.43668430335	11.5408492742	
CNAG_01726	15	5.35162121829	11.4097408764	
CNAG_01727	0	5.22431149098	12.4181793515	
CNAG_01727	1	6.05128205128	13.2437389771	
CNAG_01727	2	5.46970560304	12.9771808438	
CNAG_01727	3	5.01739248406	9.40990367657	
CNAG_01727	4	5.01739248406	9.58019264686	
CNAG_01727	5	5.75818749152	11.7912359246	
CNAG_01725	0	6.94103920771	12.8116130783	
CNAG_01725	1	5.05076651743	12.9561253561	
CNAG_01725	2	6.19601139601	12.2352462352	
CNAG_01725	3	5.51181657848	12.4787952788	
CNAG_01722	0	4.97115723782	13.0065934066	
CNAG_01722	1	5.17758784425	13.4909781576	
CNAG_01722	2	6.30443630444	10.7032967033	
CNAG_01722	3	6.09751729752	9.11452991453	
CNAG_01722	4	4.93219373219	10.6525030525	
CNAG_01722	5	5.8265635599	10.488671822	
CNAG_01722	6	5.61638854972	12.9453805454	
CNAG_01722	7	5.07290733957	13.8153303487	
CNAG_01722	8	6.42886989554	9.75037308371	
CNAG_01722	9	5.07290733957	13.3839099172	
CNAG_01722	10	6.91889838557	13.4908696242	
CNAG_01722	11	5.75818749152	10.623633157	
CNAG_01722	12	5.07290733957	13.4166870167	
CNAG_01722	13	5.51181657848	12.8107448107	
CNAG_01722	14	5.4071360738	13.5471984805	
CNAG_01722	15	6.25771265771	13.1999457333	
CNAG_01722	16	5.4071360738	11.0437118437	
CNAG_01722	17	5.67711301045	12.6245556912	
CNAG_01722	18	7.34114774115	12.661348528	
CNAG_01722	19	6.09133089133	11.5915886583	
CNAG_01722	20	5.22431149098	12.2909238909	
CNAG_01722	21	6.34855514856	11.5351512685	
CNAG_01722	22	5.42395875729	13.9594084927	
CNAG_01722	23	5.05076651743	11.0464251798	
CNAG_01722	24	6.90668837336	9.75102428436	
CNAG_01722	25	5.07290733957	11.4100664767	
CNAG_01722	26	6.51075837743	10.8368471035	
CNAG_01722	27	5.42395875729	12.8528015195	
CNAG_01722	28	5.49233482567	11.2094966762	
CNAG_01722	29	5.22431149098	12.9023470357	
CNAG_01722	30	5.4071360738	13.007678741	
CNAG_01723	0	4.93219373219	12.8958892959	
CNAG_01723	1	5.84778184778	11.9110025777	
CNAG_01723	2	5.67808981142	13.2441731108	
CNAG_01723	3	6.38344865012	12.7792701126	
CNAG_01720	0	5.78032831366	12.8548093881	
CNAG_01720	1	7.26213539547	13.0002442002	
CNAG_01720	2	6.54624881292	13.3757156424	
CNAG_01720	3	5.44609957943	12.8405915073	
CNAG_01721	0	4.89008275675	10.7862705196	
CNAG_07662	0	6.70394790395	13.000298467	
CNAG_07662	1	6.9034323701	10.8940442274	
CNAG_03368	0	6.01231854565	10.6525030525	
CNAG_03368	1	5.67711301045	10.5070682404	
CNAG_03368	2	5.22431149098	11.9469814136	
CNAG_03368	3	7.07638040971	8.45247591914	
CNAG_03368	4	5.78032831366	11.0141364808	
CNAG_03368	5	6.86620539954	11.4518518519	
CNAG_03368	6	6.45101071768	11.613620947	
CNAG_03368	7	5.78032831366	13.8082756749	
CNAG_03368	8	5.22431149098	13.7033781034	
CNAG_03368	9	8.35886582553	11.6126984127	
CNAG_03368	10	5.55664088997	10.3562610229	
CNAG_03368	11	5.93124406458	10.3600054267	
CNAG_03368	12	6.40553520554	11.8754578755	
CNAG_03368	13	5.95061728395	12.6620539954	
CNAG_03368	14	5.4071360738	13.9461131461	
CNAG_03368	15	5.38499525166	13.0825668159	
CNAG_04453	0	5.34288427622	13.003988604	
CNAG_07667	0	5.38499525166	10.8176366843	
CNAG_07667	1	5.90850630851	13.6123185457	
CNAG_07667	2	5.07290733957	11.954307421	
CNAG_07667	3	7.36421109754	10.7095916429	
CNAG_07667	4	6.86050739384	11.208357075	
CNAG_04452	0	7.2814000814	12.5422330756	
CNAG_00810	0	6.45101071768	9.41728395062	
CNAG_00810	1	5.8908696242	11.1137701804	
CNAG_00810	2	6.80645773979	13.6054809388	
CNAG_00810	3	7.05375118708	13.8654185321	
CNAG_00810	4	4.89008275675	13.3751729752	
CNAG_00810	5	6.22097408764	10.1189526523	
CNAG_04451	0	6.80548093881	11.1608194275	
CNAG_04451	1	6.74605887939	12.8287070954	
CNAG_04451	2	6.84683218017	10.859313526	
CNAG_04451	3	6.80645773979	12.8764618098	
CNAG_04451	4	6.15303215303	13.1795957129	
CNAG_04451	5	5.84778184778	10.5711029711	
CNAG_04451	6	5.78032831366	10.8614299281	
CNAG_04451	7	5.61069054402	10.5217202551	
CNAG_04451	8	5.97020757021	11.0363858364	
CNAG_04451	9	5.8265635599	11.1620132953	
CNAG_01970	0	8.91840998508	11.0415954416	
CNAG_01970	1	4.93219373219	12.7098629765	
CNAG_01970	2	5.8265635599	11.2815086148	
CNAG_01977	0	6.71952245286	13.4974901642	
CNAG_01977	1	5.59701533035	11.4985212319	
CNAG_01977	2	5.61638854972	10.6589607923	
CNAG_01976	0	5.80442273776	9.38922805589	
CNAG_01976	1	6.90668837336	9.74456654457	
CNAG_01976	2	5.97606837607	9.40990367657	
CNAG_01976	3	5.55078008411	11.7207434541	
CNAG_04392	0	6.80645773979	10.1669244336	
CNAG_04392	1	6.91759598426	12.6234703568	
CNAG_04392	2	6.18201058201	11.1604395604	
CNAG_04392	3	5.47019400353	11.542043142	
CNAG_04392	4	5.30538597205	12.7093203093	
CNAG_04392	5	5.97020757021	11.8161986162	
CNAG_04392	6	5.38499525166	11.1855650522	
CNAG_04392	7	6.32380952381	12.8474291141	
CNAG_04392	8	6.86620539954	11.2082485416	
CNAG_04393	0	5.44609957943	12.778618912	
CNAG_04393	1	6.46452313119	13.7527065527	
CNAG_04393	2	6.42962962963	12.6777370777	
CNAG_04393	3	5.55078008411	12.7477954145	
CNAG_04393	4	6.46512006512	13.7916700583	
CNAG_04393	5	6.67377560711	12.3101885769	
CNAG_04393	6	6.79902319902	12.3555012888	
CNAG_04393	7	5.55078008411	12.7477411477	
CNAG_04393	8	5.55078008411	13.0208112875	
CNAG_04393	9	5.4071360738	13.5572920906	
CNAG_04393	10	5.84875864876	10.1196038529	
CNAG_04394	0	4.93219373219	13.4040971374	
CNAG_04394	1	5.34288427622	13.0973816307	
CNAG_04394	2	5.4071360738	12.3754171754	
CNAG_04394	3	5.42395875729	11.7420702754	
CNAG_04455	0	7.32253425587	11.3758784425	
CNAG_04455	1	5.88500881834	13.5310269977	
CNAG_04455	2	8.65754985755	10.9560168227	
CNAG_04455	3	4.97115723782	13.6113960114	
CNAG_04455	4	6.45101071768	11.7951431285	
CNAG_04396	0	6.3826346493	12.7479039479	
CNAG_04396	1	5.38499525166	12.7549586216	
CNAG_04396	2	4.89008275675	11.6414597748	
CNAG_04397	0	6.80059693393	10.8167684168	
CNAG_04397	1	6.91417718084	11.7429385429	
CNAG_04397	2	5.8265635599	10.452313119	
CNAG_04398	0	6.13989960657	12.8599647266	
CNAG_04398	1	7.3851037851	12.7848053181	
CNAG_04398	2	6.35560982228	12.5069054402	
CNAG_04398	3	5.75818749152	13.6862840863	
CNAG_04398	4	6.86045312712	11.3979107312	
CNAG_04398	5	6.55031881699	10.2277574278	
CNAG_04398	6	6.4824311491	12.8172568173	
CNAG_04398	7	4.93219373219	10.8339709673	
CNAG_04398	8	4.93219373219	12.9936236603	
CNAG_04399	0	6.86620539954	10.87662461	
CNAG_04399	1	5.67711301045	12.972676706	
CNAG_04399	2	7.55137701804	13.9093203093	
CNAG_04454	0	5.35162121829	9.08500881834	
CNAG_01212	0	5.01739248406	8.82957536291	
CNAG_01212	1	5.69925383259	12.9463030796	
CNAG_01212	2	6.30156016823	11.5125220459	
CNAG_01212	3	4.93219373219	13.4384479718	
CNAG_01212	4	5.84778184778	13.5788359788	
CNAG_01212	5	7.07638040971	8.68180708181	
CNAG_01212	6	5.69925383259	11.6420567087	
CNAG_01212	7	6.86620539954	13.8079500746	
CNAG_05089	0	5.49233482567	10.7437254104	
CNAG_03541	0	6.34367114367	13.7280151947	
CNAG_03541	1	6.65695292362	12.1382716049	
CNAG_03541	2	5.88500881834	12.2529371863	
CNAG_03541	3	6.30156016823	12.9158594492	
CNAG_03541	4	5.8265635599	10.8123728124	
CNAG_02828	0	5.8265635599	11.3846696513	
CNAG_02828	1	6.48726088726	11.5574006241	
CNAG_02828	2	5.46970560304	13.0873422873	
CNAG_02829	0	7.42867996201	13.2834079501	
CNAG_02829	1	6.38344865012	13.1612535613	
CNAG_02829	2	5.44609957943	13.3832587166	
CNAG_02829	3	6.52410799077	11.1855107855	
CNAG_02829	4	5.89575362909	10.9580246914	
CNAG_02820	0	6.30156016823	13.4241758242	
CNAG_02821	0	6.01231854565	10.9644281644	
CNAG_02822	0	6.40477547144	11.7786460453	
CNAG_02823	0	6.63090489757	12.4129154796	
CNAG_02823	1	6.858336725	11.3455433455	
CNAG_02823	2	5.75818749152	12.9476597477	
CNAG_02823	3	5.55078008411	11.3665988333	
CNAG_02823	4	5.35162121829	10.2441459775	
CNAG_02823	5	5.38499525166	12.6427350427	
CNAG_02823	6	5.80442273776	10.7156695157	
CNAG_02823	7	5.8265635599	8.84846018179	
CNAG_02823	8	6.86620539954	12.5348528015	
CNAG_02823	9	5.44609957943	13.6480803147	
CNAG_02823	10	8.73433726767	12.4865554199	
CNAG_02823	11	6.08563288563	12.8738027405	
CNAG_02824	0	6.30058336725	12.7911002578	
CNAG_02824	1	5.05076651743	10.3045448379	
CNAG_02824	2	4.93219373219	10.5348528015	
CNAG_02824	3	6.42300908968	13.221381088	
CNAG_02824	4	5.07290733957	13.4526658527	
CNAG_02825	0	6.09751729752	11.3980735314	
CNAG_02825	1	5.67711301045	13.0761090761	
CNAG_02825	2	6.40553520554	10.6589607923	
CNAG_02825	3	5.34288427622	13.3882512549	
CNAG_02825	4	6.92790666124	13.0841405508	
CNAG_02825	5	5.42395875729	13.7910731244	
CNAG_02826	0	5.47019400353	11.7714828381	
CNAG_02826	1	6.34367114367	10.8472120472	
CNAG_02827	0	5.84778184778	10.9467372134	
CNAG_02827	1	6.40553520554	13.2081942749	
CNAG_02827	2	6.22097408764	11.6472663139	
CNAG_02827	3	5.38499525166	13.0546194546	
CNAG_00099	0	4.93219373219	12.6620539954	
CNAG_00099	1	5.38499525166	10.8797178131	
CNAG_00099	2	6.32272418939	12.6331298331	
CNAG_00099	3	5.6036358703	11.7359381359	
CNAG_00099	4	6.42886989554	11.3461945462	
CNAG_00098	0	5.22431149098	12.2431691765	
CNAG_00098	1	5.34288427622	13.4909238909	
CNAG_00098	2	5.59701533035	11.4998778999	
CNAG_00098	3	5.69925383259	11.946330213	
CNAG_00097	0	5.07290733957	13.5914258581	
CNAG_00097	1	5.90280830281	12.1194410528	
CNAG_00097	2	7.17964997965	10.8475919143	
CNAG_00097	3	6.19601139601	12.733686067	
CNAG_00097	4	6.09133089133	12.9032153032	
CNAG_00097	5	6.84759191426	10.5280694614	
CNAG_00097	6	6.67377560711	10.4295210962	
CNAG_00097	7	5.35162121829	10.4115045448	
CNAG_00096	0	4.93219373219	13.3321937322	
CNAG_00095	0	7.99772079772	11.5409578076	
CNAG_00095	1	4.59796499796	13.2442273776	
CNAG_00095	2	7.07638040971	10.1275810609	
CNAG_00095	3	5.61069054402	11.5283679284	
CNAG_00095	4	4.89008275675	10.0832451499	
CNAG_00094	0	5.67808981142	13.7652421652	
CNAG_00094	1	6.46452313119	10.3698277032	
CNAG_00094	2	4.59796499796	11.5842083842	
CNAG_00094	3	5.34288427622	12.512006512	
CNAG_00093	0	5.69925383259	12.6694885362	
CNAG_00093	1	5.46970560304	13.0185320852	
CNAG_00093	2	6.32272418939	12.4733686067	
CNAG_00093	3	5.4071360738	13.5782390449	
CNAG_00093	4	5.88500881834	13.1914258581	
CNAG_00093	5	6.32272418939	10.7024827025	
CNAG_00093	6	4.93219373219	13.3322479989	
CNAG_00093	7	6.36130782797	11.5845339845	
CNAG_00093	8	6.84759191426	10.9644281644	
CNAG_00092	0	6.09133089133	13.0767602768	
CNAG_00092	1	6.09751729752	10.7312440646	
CNAG_00091	0	4.93219373219	12.4801519468	
CNAG_00091	1	5.59701533035	11.5705331705	
CNAG_00091	2	5.34288427622	13.0614570615	
CNAG_00091	3	5.34288427622	11.1378103378	
CNAG_00090	0	6.84525844526	11.3691493691	
CNAG_00090	1	6.47049247049	13.5203907204	
CNAG_00090	2	6.38371998372	13.5725953059	
CNAG_00090	3	5.46970560304	14.0404829738	
CNAG_00090	4	4.89008275675	13.2443901777	
CNAG_00090	5	7.03014516348	12.6604259938	
CNAG_00090	6	5.42395875729	12.6171754172	
CNAG_00090	7	5.80393433727	12.6092524759	
CNAG_00090	8	6.09133089133	13.398344865	
CNAG_04978	0	6.55520282187	12.6939628273	
CNAG_04978	1	6.40477547144	13.6255053588	
CNAG_04979	0	6.30443630444	11.0727988061	
CNAG_04979	1	7.51241351241	8.90185863519	
CNAG_04979	2	7.03014516348	13.5908289242	
CNAG_04979	3	5.8265635599	11.4119115452	
CNAG_04979	4	7.88305521639	13.4761633428	
CNAG_04979	5	6.5498304165	12.7843169177	
CNAG_04979	6	5.92983312983	11.4466965134	
CNAG_04979	7	6.96567629901	11.0231990232	
CNAG_04979	8	5.98958078958	12.4795007462	
CNAG_04974	0	7.26213539547	13.2442273776	
CNAG_01649	0	6.86620539954	13.575688509	
CNAG_01649	1	6.61484194818	12.6662867996	
CNAG_01649	2	5.80393433727	10.5887939221	
CNAG_01649	3	5.07290733957	12.2985754986	
CNAG_01649	4	6.03581603582	8.4450956451	
CNAG_01649	5	6.26720933388	10.4809659476	
CNAG_04976	0	5.46970560304	13.5268484602	
CNAG_04976	1	6.37004477004	9.41668701669	
CNAG_04976	2	5.95061728395	11.5283679284	
CNAG_04977	0	5.67711301045	13.2166056166	
CNAG_04977	1	7.00800434134	13.5199023199	
CNAG_04977	2	4.97115723782	13.2727174061	
CNAG_04970	0	7.75390042057	12.9476597477	
CNAG_04970	1	5.34288427622	12.8539411206	
CNAG_04970	2	6.8544295211	11.3355582689	
CNAG_04970	3	7.00800434134	12.798643332	
CNAG_04973	0	5.90850630851	12.7018315018	
CNAG_04973	1	6.93083706417	13.4972188306	
CNAG_04973	2	9.37853751187	12.5417446751	
CNAG_04973	3	5.59701533035	9.00002713336	
CNAG_04973	4	6.36581196581	12.702374169	
CNAG_04973	5	6.74215167549	10.1749559083	
CNAG_04973	6	6.86463166463	11.7166191833	
CNAG_04973	7	5.59701533035	10.6099579433	
CNAG_04973	8	5.90850630851	13.4094152761	
CNAG_04973	9	4.93219373219	12.4870438204	
CNAG_04973	10	6.65695292362	10.9653506987	
CNAG_04973	11	6.91417718084	11.7654592321	
CNAG_04973	12	4.59796499796	12.7783475783	
CNAG_04973	13	6.30443630444	13.5708587709	
CNAG_04973	14	6.09133089133	12.9527608194	
CNAG_04973	15	7.25996472663	11.5909917243	
CNAG_04973	16	5.4071360738	10.7174060507	
CNAG_04973	17	5.97606837607	10.4188848189	
CNAG_04973	18	5.67711301045	12.2271062271	
CNAG_04973	19	5.59701533035	11.7646452313	
CNAG_02592	0	7.15832315832	13.2734228734	
CNAG_02592	1	5.01739248406	11.195712929	
CNAG_00425	0	6.9661646995	11.5192511193	
CNAG_07377	0	5.4071360738	13.5867046534	
CNAG_07377	1	7.53178673179	11.0775200109	
CNAG_07377	2	6.43174603175	10.7101885769	
CNAG_07377	3	4.93219373219	12.6616741283	
CNAG_07377	4	6.86620539954	11.3355040022	
CNAG_07377	5	4.97115723782	12.4981684982	
CNAG_07377	6	6.56231176231	13.7427757428	
CNAG_07377	7	4.93219373219	13.6123185457	
CNAG_07377	8	4.93219373219	11.2082485416	
CNAG_07377	9	4.93219373219	12.9056030389	
CNAG_07377	10	6.18201058201	13.1393840727	
CNAG_07377	11	6.4907339574	8.93979107312	
CNAG_07377	12	6.6509293176	10.8242029575	
CNAG_07377	13	7.3221001221	12.4107990775	
CNAG_07377	14	6.56231176231	12.6552706553	
CNAG_07377	15	5.4071360738	10.7106227106	
CNAG_00896	0	5.4071360738	12.618369285	
CNAG_00896	1	7.70082756749	8.95362908696	
CNAG_00896	2	6.63481210148	12.9984533985	
CNAG_00896	3	7.98176638177	13.2881291548	
CNAG_00896	4	5.01739248406	10.4189390856	
CNAG_00896	5	8.73146113146	12.6171754172	
CNAG_00896	6	5.67711301045	13.0398589065	
CNAG_00896	7	7.09700176367	10.1679555013	
CNAG_00896	8	5.49233482567	10.9137430471	
CNAG_00896	9	5.38499525166	13.1805725139	
CNAG_07375	0	5.67808981142	10.6736670737	
CNAG_07375	1	4.93219373219	12.8338081671	
CNAG_07375	2	6.86050739384	11.7149911817	
CNAG_07375	3	5.97682811016	13.4035002035	
CNAG_07375	4	6.51336318003	10.6540767874	
CNAG_07375	5	6.94353547687	9.1862705196	
CNAG_00894	0	5.46970560304	12.3592999593	
CNAG_00894	1	5.47019400353	11.1450278117	
CNAG_00893	0	6.36130782797	11.7234567901	
CNAG_00893	1	5.88500881834	11.3236195903	
CNAG_00893	2	6.13626373626	12.6570071903	
CNAG_07372	0	6.18201058201	12.5777777778	
CNAG_07372	1	6.78523945191	9.20325600326	
CNAG_07372	2	6.18298738299	12.5344186678	
CNAG_07372	3	6.53024013024	12.8175824176	
CNAG_07372	4	6.01231854565	11.4405101072	
CNAG_07372	5	6.42886989554	11.8906525573	
CNAG_07372	6	7.71933251933	13.5200651201	
CNAG_07372	7	8.58765432099	12.2057794058	
CNAG_07372	8	5.69925383259	13.57997558	
CNAG_00891	0	6.44238230905	12.8311490978	
CNAG_00891	1	4.97115723782	13.3745217745	
CNAG_00891	2	5.8265635599	9.08560575227	
CNAG_00891	3	4.89008275675	10.7862705196	
CNAG_00891	4	7.75927282594	13.1435626102	
CNAG_00891	5	6.03158323158	12.7429656763	
CNAG_07370	0	5.36502509836	12.4181250848	
CNAG_00899	0	6.63090489757	12.9765296432	
CNAG_00899	1	5.36502509836	12.6691086691	
CNAG_00899	2	5.59701533035	10.4862840863	
CNAG_00899	3	6.42838149505	12.7272283272	
CNAG_00899	4	7.01136887804	9.17172703839	
CNAG_00899	5	6.59270112603	13.0496269163	
CNAG_00898	0	5.97606837607	11.2088454755	
CNAG_00898	1	5.34288427622	13.3882512549	
CNAG_00898	2	5.67711301045	13.0496269163	
CNAG_00898	3	4.59796499796	13.6412969746	
CNAG_00898	4	6.80645773979	12.8339167006	
CNAG_00898	5	6.4881291548	13.5611450278	
CNAG_06428	0	6.93083706417	10.8695699362	
CNAG_06428	1	5.36502509836	11.6193732194	
CNAG_06428	2	5.01739248406	10.8294125627	
CNAG_06428	3	5.98958078958	13.5686338353	
CNAG_06428	4	7.25996472663	11.2086826753	
CNAG_06428	5	5.92983312983	10.764618098	
CNAG_06428	6	5.80393433727	13.8734500068	
CNAG_06428	7	5.80393433727	13.7571564238	
CNAG_03438	0	5.22431149098	12.6258038258	
CNAG_03438	1	5.8265635599	10.4741283408	
CNAG_03438	2	5.55664088997	12.7782933116	
CNAG_03438	3	6.47537647538	12.4429249763	
CNAG_03438	4	5.38499525166	12.9222629223	
CNAG_02762	0	6.18298738299	13.2801519468	
CNAG_02762	1	5.88500881834	12.783665717	
CNAG_03272	0	5.01739248406	9.04235517569	
CNAG_03272	1	5.90850630851	13.9178944512	
CNAG_03272	2	6.42555962556	11.1211504545	
CNAG_03272	3	7.78993352327	10.4189390856	
CNAG_03272	4	7.22002442002	12.7099172433	
CNAG_03272	5	6.50506037173	10.8123728124	
CNAG_03272	6	6.44449871117	12.5961199295	
CNAG_03272	7	5.92983312983	12.8759191426	
CNAG_03272	8	5.30538597205	12.7353140686	
CNAG_03272	9	5.93124406458	9.88880748881	
CNAG_03272	10	6.4741283408	12.8599647266	
CNAG_03273	0	6.19601139601	13.2619725953	
CNAG_03273	1	6.48726088726	13.7107041107	
CNAG_03273	2	6.01231854565	13.7652421652	
CNAG_03273	3	5.90850630851	11.2446072446	
CNAG_03273	4	7.90546737213	11.208357075	
CNAG_03273	5	6.01231854565	12.6588522589	
CNAG_03273	6	5.61069054402	12.5215574549	
CNAG_03273	7	5.38499525166	12.6671550672	
CNAG_03273	8	6.09160222494	10.4921448921	
CNAG_03273	9	8.13387600054	13.3309455976	
CNAG_03273	10	6.90668837336	9.12869352869	
CNAG_03273	11	5.34288427622	13.5889838557	
CNAG_03273	12	5.84875864876	12.4866639533	
CNAG_03273	13	5.51181657848	10.8245285579	
CNAG_03273	14	5.4071360738	10.1383801384	
CNAG_03273	15	6.37004477004	10.5785375119	
CNAG_03273	16	6.30058336725	12.9482024149	
CNAG_03270	0	6.71952245286	12.2894586895	
CNAG_03270	1	6.74215167549	10.5380545381	
CNAG_03270	2	6.01231854565	11.5794329128	
CNAG_03270	3	6.60974087641	11.7074481074	
CNAG_03270	4	5.78032831366	12.2434405101	
CNAG_03270	5	5.8265635599	10.2925518926	
CNAG_03270	6	5.8908696242	11.0727445394	
CNAG_03270	7	7.03014516348	11.6414055081	
CNAG_03270	8	7.20043413377	10.1195495862	
CNAG_03270	9	4.93219373219	13.0414326414	
CNAG_03271	0	5.59701533035	9.52777099444	
CNAG_03271	1	6.60268620269	9.31851851852	
CNAG_03271	2	7.2777642111	9.7861348528	
CNAG_03271	3	5.55664088997	10.5345272012	
CNAG_03271	4	6.71952245286	13.0137566138	
CNAG_03271	5	5.8265635599	10.9137430471	
CNAG_03271	6	6.56231176231	12.3269569936	
CNAG_03271	7	4.59796499796	13.3973137973	
CNAG_03271	8	6.55520282187	13.3826617827	
CNAG_03276	0	5.61069054402	13.5333604667	
CNAG_03276	1	6.80548093881	13.4090896758	
CNAG_03276	2	6.3102971103	9.93965540632	
CNAG_03276	3	6.40477547144	13.4109347443	
CNAG_03277	0	6.05128205128	11.5706959707	
CNAG_03277	1	5.38499525166	12.9841812508	
CNAG_03277	2	5.35162121829	11.195712929	
CNAG_03277	3	7.05375118708	12.4139465473	
CNAG_03274	0	5.69925383259	10.7794329128	
CNAG_03274	1	6.09160222494	13.6412427079	
CNAG_03274	2	6.30058336725	13.5204449871	
CNAG_03274	3	6.54624881292	13.4166870167	
CNAG_03274	4	5.49233482567	9.12191018858	
CNAG_03275	0	6.45882512549	12.8548636549	
CNAG_03275	1	6.68376068376	13.2441731108	
CNAG_03275	2	7.47019400353	12.6688373355	
CNAG_03275	3	6.50408357075	10.8794464794	
CNAG_03275	4	6.44449871117	10.8037986705	
CNAG_03275	5	6.858336725	12.6241215575	
CNAG_03275	6	6.78502238502	12.5342016009	
CNAG_03275	7	7.25828245828	12.2748609415	
CNAG_03275	8	6.88655541989	10.8037986705	
CNAG_03275	9	5.8265635599	11.1803011803	
CNAG_03275	10	5.38499525166	11.7560710894	
CNAG_03275	11	6.69765296432	10.4041242708	
CNAG_03279	0	6.48726088726	10.9653506987	
CNAG_03279	1	6.92790666124	12.7783475783	
CNAG_03279	2	5.55078008411	11.643956044	
CNAG_03279	3	5.30538597205	13.6193732194	
